Date,XLK,XLF,SPY,TLT,GLD,HYG,BTC-USD,ETH-USD
2021-05-09,66.91122436523438,34.62744140625,394.2528991699219,118.35253143310547,171.58999633789062,66.73199462890625,58232.31640625,3928.8447265625
2021-05-10,65.22195434570312,34.59994125366211,390.34881591796875,117.15396881103516,172.11000061035156,66.57915496826172,55859.796875,3952.2939453125
2021-05-11,65.02462768554688,33.9858512878418,386.8650817871094,116.49092864990234,172.13999938964844,66.51039123535156,56704.57421875,4168.701171875
2021-05-12,63.195804595947266,33.63755798339844,378.6460266113281,115.266845703125,170.42999267578125,66.18946075439453,49150.53515625,3785.8486328125
2021-05-13,64.03321075439453,34.1783332824707,383.19451904296875,115.44537353515625,171.1300048828125,66.42635345458984,49716.19140625,3715.1484375
2021-05-14,65.44332885742188,34.719078063964844,389.0785217285156,116.52494812011719,172.69000244140625,66.64029693603516,49880.53515625,4079.057373046875
2021-05-15,65.44332885742188,34.719078063964844,389.0785217285156,116.52494812011719,172.69000244140625,66.64029693603516,46760.1875,3638.1220703125
2021-05-16,65.44332885742188,34.719078063964844,389.0785217285156,116.52494812011719,172.69000244140625,66.64029693603516,46456.05859375,3587.506103515625
2021-05-17,64.9620590209961,34.783241271972656,388.088623046875,116.27843475341797,174.6999969482422,66.51805114746094,43537.51171875,3282.397705078125
2021-05-18,64.44229125976562,34.297481536865234,384.7449645996094,115.98088073730469,175.0399932861328,66.35758209228516,42909.40234375,3380.070068359375
2021-05-19,64.66851043701172,34.0866584777832,383.7361755371094,115.70038604736328,175.16000366210938,66.18181610107422,37002.44140625,2460.67919921875
2021-05-20,65.90536499023438,34.10499954223633,387.86444091796875,116.6524887084961,175.9600067138672,66.46454620361328,40782.73828125,2784.294189453125
2021-05-21,65.5444107055664,34.44412612915039,387.5469055175781,117.0264663696289,176.0399932861328,66.56388092041016,37304.69140625,2430.621337890625
2021-05-22,65.5444107055664,34.44412612915039,387.5469055175781,117.0264663696289,176.0399932861328,66.56388092041016,37536.6328125,2295.70556640625
2021-05-23,65.5444107055664,34.44412612915039,387.5469055175781,117.0264663696289,176.0399932861328,66.56388092041016,34770.58203125,2109.579833984375
2021-05-24,66.7090835571289,34.60911178588867,391.4977111816406,117.45999908447266,176.35000610351562,66.64029693603516,38705.98046875,2643.591064453125
2021-05-25,66.72834014892578,34.26081848144531,390.6290588378906,118.5480728149414,177.9499969482422,66.64796447753906,38402.22265625,2706.62890625
2021-05-26,66.72354125976562,34.361637115478516,391.4042053222656,118.34402465820312,177.63999938964844,66.67086029052734,39294.19921875,2888.69873046875
2021-05-27,66.37218475341797,34.75575637817383,391.6097106933594,117.86804962158203,177.7100067138672,66.64029693603516,38436.96875,2736.488525390625
2021-05-28,66.60802459716797,34.819923400878906,392.31024169921875,117.68099212646484,178.3800048828125,66.61737060546875,35697.60546875,2419.90625
2021-05-29,66.60802459716797,34.819923400878906,392.31024169921875,117.68099212646484,178.3800048828125,66.61737060546875,34616.06640625,2279.51416015625
2021-05-30,66.60802459716797,34.819923400878906,392.31024169921875,117.68099212646484,178.3800048828125,66.61737060546875,35678.12890625,2390.305419921875
2021-06-01,66.2807388305664,35.030731201171875,391.9646301269531,117.65459442138672,177.89999389648438,66.81749725341797,36684.92578125,2633.518310546875
2021-06-02,66.73795318603516,35.08571243286133,392.5810241699219,117.92703247070312,178.77000427246094,66.90181732177734,37575.1796875,2706.125
2021-06-03,66.11712646484375,35.16820526123047,391.1240539550781,117.48434448242188,175.27000427246094,66.76383209228516,39208.765625,2855.12646484375
2021-06-04,67.38768005371094,35.25986862182617,394.7011413574219,119.09326171875,177.16000366210938,66.90947723388672,36894.40625,2688.195068359375
